1000,1200,1705,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1002,1208,1714,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1002,1208,1714,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1002,1208,1714,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1002,1208,1714,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1002,1208,1714,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1217,1715,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1217,1715,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1006,1217,1715,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1006,1217,1715,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1006,1217,1715,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1006,1217,1715,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1006,1217,1715,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1217,1715,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1218,1716,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1218,1716,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1006,1218,1716,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1006,1218,1716,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1006,1218,1716,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1006,1218,1716,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1006,1218,1716,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1218,1716,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1218,1717,Ceiling,"presence of 6 or more meatbits/ with accumulated dirt, cobwebs/ with slime formation","presence of 1-5 meat bits/with small dirt, cobweb and a bit slime formation ",clean (no dirt),damage / with leak/ 2nd offense,1st offense,in good condition
1006,1218,1717,Wall,presence of 6 or more meatbits/ with accumulated dirt/ with slime formation,presence of 1-5 meat bits/with small dirt and a bit slime formation ,clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1006,1218,1717,Floor,presence of 6 or more meatbits/ with accumulated dirt/ with slime formation,presence of 1-5 meat bits/with small dirt and a bit slime formation ,clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1218,1717,Door,"presence of 6 or more meat bits / with accumulated dust,cobwebs ",presence of 1-5 meat bits/with small dirt and a bit slime formation ,clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1218,1717,Plastic curtain,presence of 6 or more meatbits/ with accumulated dirt/ with slime formation/with retained soap and soap marks,presence of 1-5 meat bits/with small dirt and a bit slime formation ,clean (no dirt),damage/ incomplete number of plastic curtain/ 2nd offense,1st offense,complete / no damage
1006,1218,1717,Light Fixtures,"presence of 6 or more meat bits / with accumulated dust,dirt ,cobwebs ",presence of 1-5 meat bits/with small dirt  ,clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1006,1218,1717,Stored packaging materials,exposed packaging materials/presence of dirt and dust,primary packaging with small torn or damage,properly covered,,,
1006,1218,1717,Stainless Rack,"presence of 6 or more insect/presence of rat,cockroach(1 or more)",presence of 1-5 insect,no pest,damage or 2nd offense,1st offense,in good condition
1006,1218,1717,Pest,"presence of 6 or more insect/presence of rat,cockroach(1 or more)",presence of 1-5 insect,no pest,,,
1006,1219,1718,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1219,1718,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1006,1219,1718,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1006,1219,1718,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1006,1219,1718,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1006,1219,1718,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1006,1219,1718,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1006,1219,1718,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1013,1224,1719,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1013,1224,1719,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1013,1224,1719,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1013,1224,1719,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1013,1224,1719,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1013,1224,1719,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1013,1224,1719,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1013,1224,1719,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1011,1222,1720,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1011,1222,1720,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1011,1222,1720,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1011,1222,1720,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1222,1720,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1011,1223,1721,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1011,1223,1721,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1011,1223,1721,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1011,1223,1721,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1011,1223,1721,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1005,1220,1722,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1005,1220,1722,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1005,1220,1722,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1005,1220,1722,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1005,1220,1722,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1010,1221,1723,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1010,1221,1723,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1010,1221,1723,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1010,1221,1723,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1010,1221,1723,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1014,1227,1724,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1014,1227,1724,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1014,1227,1724,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1014,1227,1724,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1014,1227,1724,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Door,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Ceiling,"with accumulated dust, dirt and cobwebs","with small dirt, dust and cobweb",clean (no dirt),damage / rusty/ with leak/ 2nd offense,1st offense,in good condition
1004,1226,1725,Light fixtures,"with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage light diffuser/ 1 or more busted light/ 2nd offense,1st offense,no busted light/ complete
1004,1226,1725,Wall,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,no peeling of paint or damage
1004,1226,1725,Floor,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage/ peeling of paint/ 2nd offense,1st offense,in good condition
1004,1226,1725,Changing Room,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt)/ no off odor,damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Bench,"presence of 1 maggot or cockroach/ with accumulated dust, dirt & cobwebs ","with small dirt, dust and cobweb",clean (no dirt),damage / 2nd offense,1st offense,in good condition
1004,1226,1725,Lockers,"presence of 6 or more meatbits or insects (dead or alive)/ presence of 1 maggot or cockroach/ with accumulated dirt, dust and cobweb/ with slime formation/ unorganized","presence of 1-5 meat bits or insects (dead or alive/ with small dirt, dust and cobweb/ a bit slime formation ",clean (no dirt),damage / 2nd offense,1st offense,in good condition
